Date,Borough,"Proportion ""Good Job"" local",Proportion Contact ward officer,Proportion Informed local,Proportion Listen to concerns,Proportion Relied on to be there,Proportion Treat everyone fairly,Proportion Trust MPS,Proportion Understand issues,stops_cleaned_Age_Group_10-14,stops_cleaned_Age_Group_15-19,stops_cleaned_Age_Group_20-24,stops_cleaned_Age_Group_25-29,stops_cleaned_Age_Group_30-34,stops_cleaned_Age_Group_35-39,stops_cleaned_Age_Group_40-44,stops_cleaned_Age_Group_45+,stops_cleaned_Age_Group_<10,stops_cleaned_Age_Group_Unknown,stops_cleaned_Search Type_STOP_SEARCH ,stops_cleaned_Subject_Person,stops_cleaned_Subject_Person and Vehicle,stops_cleaned_Subject_Vehicle,stops_cleaned_Reason for Stop_A Stolen property (s.1 PACE),stops_cleaned_Reason for Stop_B Drugs (s.23 Misuse of Drugs Act),stops_cleaned_Reason for Stop_C Firearms (s.47 Firearms Act),stops_cleaned_Reason for Stop_D Weapons Point & Blades (s.1 PACE s.139 CJ Act),stops_cleaned_Reason for Stop_F Going equipped (s.1 PACE),stops_cleaned_Reason for Stop_K s.60 CJPO Weapons,stops_cleaned_Reason for Stop_L Articles to cause Criminal Damage (s.1 PACE),stops_cleaned_Reason for Stop_N Terrorism (s.43 & s.43A TACT),stops_cleaned_Reason for Stop_O Other Object (see Annex A of code A PACE),stops_cleaned_Reason for Stop_Q Terrorism (s.47A TACT),stops_cleaned_Reason for Stop_Y Psychoactive Substances,stops_cleaned_Reason for Stop_Z Fireworks (s.1 PACE),stops_cleaned_Outcome_1 No further action,stops_cleaned_Outcome_11 Penalty Notice (PND/FPN),stops_cleaned_Outcome_12 Postal Charge Requisition / Summons,stops_cleaned_Outcome_13 Community resolution,stops_cleaned_Outcome_14 Caution (simple or conditional),stops_cleaned_Outcome_4 Arrested,stops_cleaned_Outcome Reason_                                                  ,stops_cleaned_Outcome Reason_B Drugs                                           ,stops_cleaned_Outcome Reason_C Firearms Offences                               ,stops_cleaned_Outcome Reason_D Weapons Points & Blades Offences               ,stops_cleaned_Outcome Reason_I Immigration Offences                            ,stops_cleaned_Outcome Reason_L Criminal Damage Act Offences                    ,stops_cleaned_Outcome Reason_N Terrorism offences                              ,stops_cleaned_Outcome Reason_Not Applicable                                    ,stops_cleaned_Outcome Reason_O Other Offence (not listed above),stops_cleaned_Outcome Reason_P Public Order Offences (inc s.1-5 POA Drunkeness Assault on Police & Breach of the Peace),stops_cleaned_Outcome Reason_R Road Traffic Offences                           ,stops_cleaned_Outcome Reason_T Theft Fraud & Counterfeit Offences             ,stops_cleaned_Outcome Reason_V Violence (inc Common Assault ABH and GBH)      ,stops_cleaned_Outcome Reason_W Criminal Justice Offences (inc Recall Wanted Circulations Wanted on Warrant & Bail Act offences),stops_cleaned_Outcome Reason_Y Psychoactive Substances                         ,stops_cleaned_Outcome Reason_Z Fireworks Offences                              ,stops_cleaned_Gender_F                                                 ,stops_cleaned_Gender_M                                                 ,stops_cleaned_Gender_U                                                 ,stops_cleaned_Gender_V                                                 ,stops_cleaned_Ethnic Appearance Code_0 Unknown,stops_cleaned_Ethnic Appearance Code_1 White - North European,stops_cleaned_Ethnic Appearance Code_2 White - South European,stops_cleaned_Ethnic Appearance Code_3 Black,stops_cleaned_Ethnic Appearance Code_4 Asian,stops_cleaned_Ethnic Appearance Code_5 Chinese Japanese or South East Asian,stops_cleaned_Ethnic Appearance Code_6 Middle Eastern,stops_cleaned_EA Group_Asian,stops_cleaned_EA Group_Black,stops_cleaned_EA Group_Other,stops_cleaned_EA Group_White,stops_cleaned_Self-defined Ethnicity Code_A1 Indian,stops_cleaned_Self-defined Ethnicity Code_A2 Pakistani,stops_cleaned_Self-defined Ethnicity Code_A3 Bangladeshi,stops_cleaned_Self-defined Ethnicity Code_A9 Any other As,stops_cleaned_Self-defined Ethnicity Code_B1 Caribbean,stops_cleaned_Self-defined Ethnicity Code_B2 African,stops_cleaned_Self-defined Ethnicity Code_B9 Any other Bl,stops_cleaned_Self-defined Ethnicity Code_M1 White and Bl,stops_cleaned_Self-defined Ethnicity Code_M2 White and Bl,stops_cleaned_Self-defined Ethnicity Code_M3 White and As,stops_cleaned_Self-defined Ethnicity Code_M9 Any other mi,stops_cleaned_Self-defined Ethnicity Code_N1 Officer's pr,stops_cleaned_Self-defined Ethnicity Code_N1 Officer?s pr,stops_cleaned_Self-defined Ethnicity Code_N2 Situation in,stops_cleaned_Self-defined Ethnicity Code_N3 Person does,stops_cleaned_Self-defined Ethnicity Code_N4 Person decli,stops_cleaned_Self-defined Ethnicity Code_O1 Chinese,stops_cleaned_Self-defined Ethnicity Code_O9 Any other et,stops_cleaned_Self-defined Ethnicity Code_W1 British,stops_cleaned_Self-defined Ethnicity Code_W2 Irish,stops_cleaned_Self-defined Ethnicity Code_W9 Any other Wh,stops_cleaned_SDE Group_Asian,stops_cleaned_SDE Group_Black,stops_cleaned_SDE Group_Other,stops_cleaned_SDE Group_White,strengths_cleaned_Rank Constable,strengths_cleaned_Rank PSCO,time_spent_cleaned_Abstraction Type_Aid,time_spent_cleaned_Abstraction Type_CAD,time_spent_cleaned_Abstraction Type_Court,time_spent_cleaned_Abstraction Type_Custody,time_spent_cleaned_Abstraction Type_Local Aid,time_spent_cleaned_Abstraction Type_Not Abstracted,time_spent_cleaned_Abstraction Type_Staffing Up,time_spent_cleaned_Abstraction Type_Training,granular_cleaned_Household_6,granular_cleaned_Household_Buying on mortgage,granular_cleaned_Household_Other,granular_cleaned_Household_Owned outright,granular_cleaned_Household_Rented from Council,granular_cleaned_Household_Rented from Housing Association,granular_cleaned_Household_Rented from Private Landlord,granular_cleaned_Birth country_Non-UK,granular_cleaned_Birth country_UK,granular_cleaned_Disability_No,granular_cleaned_Disability_Yes,granular_cleaned_Religion_Christian,granular_cleaned_Religion_Hindu,granular_cleaned_Religion_Muslim,granular_cleaned_Religion_No religion,granular_cleaned_Religion_Other religion,granular_cleaned_Gender_Female,granular_cleaned_Gender_Male,granular_cleaned_Gender_Other,granular_cleaned_Age_16 to 24,granular_cleaned_Age_16-24,granular_cleaned_Age_25 to 34,granular_cleaned_Age_25-34,granular_cleaned_Age_35 to 44,granular_cleaned_Age_35-44,granular_cleaned_Age_45 to 54,granular_cleaned_Age_45-54,granular_cleaned_Age_55 to 64,granular_cleaned_Age_55-64,granular_cleaned_Age_65 or over,granular_cleaned_Age_65+,granular_cleaned_Age_Refused,granular_cleaned_Orientation_Don't know,granular_cleaned_Orientation_Heterosexual,granular_cleaned_Orientation_Non-Heterosexual,"granular_cleaned_Orientation_Non-Heterosexual (Gay, Lesbian, Bisexual, None of these)",granular_cleaned_Orientation_Refused,granular_cleaned_Ethnicity_Asian,granular_cleaned_Ethnicity_Black,granular_cleaned_Ethnicity_Mixed,granular_cleaned_Ethnicity_Other,granular_cleaned_Ethnicity_Refused,granular_cleaned_Ethnicity_White British,granular_cleaned_Ethnicity_White Other,granular_cleaned_Qualification_A-levels,granular_cleaned_Qualification_BTEC Level 1,granular_cleaned_Qualification_BTEC level 2,granular_cleaned_Qualification_BTEC level 3,granular_cleaned_Qualification_Don't know,granular_cleaned_Qualification_HNC or HND/BTEC level 4,granular_cleaned_Qualification_NVQ/GNVQ,granular_cleaned_Qualification_No qualifications,granular_cleaned_Qualification_Not asked,granular_cleaned_Qualification_O-levels/CSE/GCSEs,"granular_cleaned_Qualification_ONC, OND or City and Guilds",granular_cleaned_Qualification_Other,granular_cleaned_Qualification_Other - please specify,granular_cleaned_Qualification_Post-graduate degree or qualification,granular_cleaned_Qualification_Refused,granular_cleaned_Qualification_Trade apprenticeship,granular_cleaned_Qualification_University Degree (Bachelor degree),granular_cleaned_Employment_Don't know,granular_cleaned_Employment_Full time (31+ hours per week),granular_cleaned_Employment_House Person,granular_cleaned_Employment_House person,granular_cleaned_Employment_Not Working,granular_cleaned_Employment_Not working,granular_cleaned_Employment_Other,granular_cleaned_Employment_Part time (up to 30 hours per week),granular_cleaned_Employment_Refused,granular_cleaned_Employment_Retired,granular_cleaned_Employment_Student/Education,granular_cleaned_Employment_Student/full time education,granular_cleaned_Employment_Unemployed,granular_cleaned_Employment_Unemployed (registered and not registered),granular_cleaned_Employment_Working FT,granular_cleaned_Employment_Working PT,use_of_force_cleaned_CED Used,use_of_force_cleaned_Firearms Aimed,use_of_force_cleaned_SubjectEthnicity_Asian (or Asian British),use_of_force_cleaned_SubjectEthnicity_Black (or Black British),use_of_force_cleaned_SubjectEthnicity_Chinese,use_of_force_cleaned_SubjectEthnicity_Don't know,use_of_force_cleaned_SubjectEthnicity_Mixed,use_of_force_cleaned_SubjectEthnicity_Other,use_of_force_cleaned_SubjectEthnicity_White,use_of_force_cleaned_UseOfForceCount
2018-03-01,Merton,79.0,9.0,52.0,75.0,82.0,78.0,9.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.45,0.0,0.2,0.075,0.025,0.2,0.4,0.575,0.925,0.05,0.55,0.05,0.1,0.2,0.025,0.625,0.375,0.0,0.0,0.025,0.0,0.2,0.0,0.25,0.0,0.175,0.0,0.15,0.175,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.175,0.125,0.025,0.0,0.0,0.45,0.175,0.175,0.025,0.0,0.025,0.0,0.0,0.05,0.05,0.0,0.2,0.025,0.0,0.0,0.25,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2018-03-01,Newham,68.0,7.0,32.0,8.0,82.0,84.0,88.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2,0.0333333333333333,0.1666666666666666,0.1666666666666666,0.0666666666666666,0.3666666666666666,0.5333333333333333,0.4333333333333333,0.9,0.1,0.4666666666666667,0.0666666666666666,0.3333333333333333,0.0666666666666666,0.0666666666666666,0.3,0.7,0.0,0.0,0.1333333333333333,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.0333333333333333,0.1333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0333333333333333,0.0,0.2333333333333333,0.2,0.1333333333333333,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.2,0.0,0.1333333333333333,0.0,0.0,0.0666666666666666,0.2,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2018-03-01,Redbridge,67.0,18.0,47.0,77.0,69.0,82.0,88.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4411764705882353,0.0,0.2647058823529412,0.0294117647058823,0.0,0.2058823529411764,0.4411764705882353,0.5588235294117647,1.0,0.0,0.4117647058823529,0.1176470588235294,0.2058823529411764,0.1176470588235294,0.1470588235294117,0.4705882352941176,0.5294117647058824,0.0,0.0,0.0294117647058823,0.0,0.1470588235294117,0.0,0.2647058823529412,0.0,0.1764705882352941,0.0,0.1470588235294117,0.2058823529411764,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4117647058823529,0.0588235294117647,0.0294117647058823,0.0,0.0,0.4117647058823529,0.088235294117647,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.1470588235294117,0.0,0.2941176470588235,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.2058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2018-03-01,Richmond upon Thames,79.0,8.0,41.0,71.0,82.0,82.0,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1842105263157894,0.0,0.4473684210526316,0.0,0.1052631578947368,0.2631578947368421,0.2368421052631578,0.7368421052631579,0.9736842105263158,0.0263157894736842,0.4473684210526316,0.0526315789473684,0.0789473684210526,0.3947368421052631,0.0,0.3947368421052631,0.6052631578947368,0.0,0.0,0.0789473684210526,0.0,0.131578947368421,0.0,0.1842105263157894,0.0,0.2368421052631578,0.0,0.1052631578947368,0.2631578947368421,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.1578947368421052,0.0,0.0,0.0789473684210526,0.0,0.6842105263157895,0.0526315789473684,0.1052631578947368,0.0,0.0263157894736842,0.0263157894736842,0.0,0.0263157894736842,0.0526315789473684,0.0,0.0,0.131578947368421,0.131578947368421,0.0,0.0,0.2105263157894736,0.0,0.0263157894736842,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2018-03-01,Southwark,75.0,1.0,38.0,8.0,81.0,77.0,85.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0357142857142857,0.0,0.1785714285714285,0.3928571428571428,0.1071428571428571,0.25,0.3928571428571428,0.6071428571428571,0.8214285714285714,0.1428571428571428,0.7142857142857143,0.0,0.0357142857142857,0.25,0.0,0.6785714285714286,0.3214285714285714,0.0,0.0,0.1428571428571428,0.0,0.1785714285714285,0.0,0.25,0.0,0.0714285714285714,0.0,0.0714285714285714,0.2857142857142857,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.1071428571428571,0.3571428571428571,0.0357142857142857,0.0,0.0,0.3571428571428571,0.1428571428571428,0.0,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0,0.0357142857142857,0.3571428571428571,0.0,0.1071428571428571,0.0,0.0,0.0714285714285714,0.0357142857142857,0.0,0.0,0.3214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2018-03-01,Sutton,77.0,15.0,5.0,74.0,79.0,79.0,92.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1951219512195122,0.0,0.2926829268292683,0.2439024390243902,0.024390243902439,0.2195121951219512,0.2195121951219512,0.7804878048780488,0.926829268292683,0.073170731707317,0.7073170731707317,0.024390243902439,0.024390243902439,0.2195121951219512,0.0,0.5365853658536586,0.4634146341463415,0.0,0.0,0.073170731707317,0.0,0.1707317073170731,0.0,0.1951219512195122,0.0,0.1707317073170731,0.0,0.1463414634146341,0.2439024390243902,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.048780487804878,0.073170731707317,0.048780487804878,0.0,0.0,0.7073170731707317,0.1219512195121951,0.1219512195121951,0.0,0.0,0.0,0.0,0.073170731707317,0.024390243902439,0.1707317073170731,0.0,0.2682926829268293,0.024390243902439,0.0,0.024390243902439,0.073170731707317,0.0,0.024390243902439,0.1951219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2018-03-01,Tower Hamlets,63.0,8.0,36.0,77.0,75.0,79.0,88.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.03125,0.03125,0.0,0.28125,0.09375,0.46875,0.46875,0.4375,1.0,0.0,0.28125,0.0,0.28125,0.34375,0.0,0.5,0.5,0.0,0.0,0.125,0.0,0.3125,0.0,0.375,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0,0.96875,0.0,0.0,0.0,0.3125,0.0625,0.0,0.03125,0.0,0.375,0.15625,0.25,0.03125,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.09375,0.03125,0.0,0.0,0.0625,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2018-03-01,Waltham Forest,57.0,18.0,29.0,55.0,65.0,73.0,8.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2058823529411764,0.0,0.3235294117647059,0.0588235294117647,0.0588235294117647,0.3529411764705882,0.5294117647058824,0.4705882352941176,1.0,0.0,0.4117647058823529,0.0294117647058823,0.2941176470588235,0.2058823529411764,0.0588235294117647,0.4705882352941176,0.5294117647058824,0.0,0.0,0.088235294117647,0.0,0.1176470588235294,0.0,0.3235294117647059,0.0,0.2941176470588235,0.0,0.1176470588235294,0.0588235294117647,0.0,0.0,0.0,0.8529411764705882,0.1176470588235294,0.0,0.0,0.2352941176470588,0.1764705882352941,0.0,0.0294117647058823,0.0,0.2941176470588235,0.2647058823529412,0.0588235294117647,0.0,0.0294117647058823,0.0294117647058823,0.0,0.0588235294117647,0.0,0.1764705882352941,0.0,0.2058823529411764,0.0294117647058823,0.0,0.0588235294117647,0.0294117647058823,0.0,0.0,0.3235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2018-03-01,Wandsworth,74.0,1.0,34.0,83.0,84.0,83.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.0,0.2666666666666666,0.0333333333333333,0.1,0.3666666666666666,0.5666666666666667,0.3666666666666666,0.9666666666666668,0.0,0.4333333333333333,0.0,0.0666666666666666,0.4,0.0333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0666666666666666,0.0,0.2,0.0,0.2666666666666666,0.0,0.1,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1333333333333333,0.0333333333333333,0.0,0.0333333333333333,0.0,0.4333333333333333,0.3,0.0666666666666666,0.0,0.0,0.0,0.0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0,0.1,0.0,0.0,0.0333333333333333,0.1666666666666666,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2019-03-01,Barking and Dagenham,59.0,9.0,37.0,67.0,67.0,79.0,83.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1612903225806451,0.0,0.1290322580645161,0.5161290322580645,0.0,0.1935483870967742,0.4193548387096774,0.5806451612903226,0.8709677419354839,0.0967741935483871,0.5483870967741935,0.032258064516129,0.2580645161290322,0.1290322580645161,0.0,0.4838709677419355,0.5161290322580645,0.0,0.0,0.032258064516129,0.0,0.064516129032258,0.0,0.3870967741935484,0.0,0.2903225806451613,0.0,0.064516129032258,0.1612903225806451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3225806451612903,0.1290322580645161,0.0,0.032258064516129,0.0,0.3870967741935484,0.1290322580645161,0.0967741935483871,0.0,0.032258064516129,0.032258064516129,0.0,0.0,0.064516129032258,0.2580645161290322,0.0,0.1935483870967742,0.032258064516129,0.0,0.032258064516129,0.0,0.0,0.0,0.2580645161290322,0.0,0.0,0.064516129032258,0.0,0.0967741935483871,0.0,0.032258064516129,0.0,0.0,0.1935483870967742,0.032258064516129,0.0,0.0,0.0,0.5161290322580645,0.064516129032258,,,,,,,,,,
2019-03-01,Barnet,61.0,15.0,41.0,73.0,74.0,76.0,89.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,72240.0,5100.0,510.0,2280.0,0.0,29010.0,441508.0,0.0,13500.0,0.0,0.048780487804878,0.0,0.4390243902439024,0.048780487804878,0.0975609756097561,0.3658536585365853,0.3902439024390244,0.5609756097560976,0.926829268292683,0.048780487804878,0.3658536585365853,0.048780487804878,0.048780487804878,0.3170731707317073,0.1951219512195122,0.6097560975609756,0.3902439024390244,0.0,0.0,0.024390243902439,0.0,0.2682926829268293,0.0,0.2195121951219512,0.0,0.1707317073170731,0.0,0.1219512195121951,0.1707317073170731,0.0,0.0,0.0,0.926829268292683,0.024390243902439,0.0,0.0,0.1707317073170731,0.073170731707317,0.0,0.0,0.0,0.4634146341463415,0.2682926829268293,0.2439024390243902,0.0,0.0,0.0,0.0,0.024390243902439,0.073170731707317,0.0975609756097561,0.0,0.1463414634146341,0.024390243902439,0.0,0.0975609756097561,0.0975609756097561,0.0,0.0,0.1951219512195122,0.0,0.0,0.048780487804878,0.0,0.048780487804878,0.0,0.024390243902439,0.0,0.0,0.1463414634146341,0.0,0.0,0.0,0.0,0.3902439024390244,0.3170731707317073,,,,,,,,,,
2019-03-01,Bexley,67.0,18.0,38.0,68.0,63.0,75.0,84.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088.0,514895.0,3150.0,0.0,4860.0,720.0,13740.0,340215.0,0.0,26100.0,0.0,0.46875,0.0,0.21875,0.21875,0.03125,0.0625,0.125,0.875,0.875,0.125,0.53125,0.0,0.09375,0.34375,0.0,0.65625,0.34375,0.0,0.0,0.0625,0.0,0.125,0.0,0.25,0.0,0.1875,0.0,0.1875,0.1875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.75,0.09375,0.0625,0.0,0.0,0.03125,0.0,0.0625,0.15625,0.25,0.0,0.125,0.0,0.0,0.0,0.0625,0.0,0.0,0.21875,0.0,0.0,0.03125,0.0,0.03125,0.0,0.0,0.0,0.0,0.28125,0.0625,0.0,0.0,0.0,0.46875,0.125,,,,,,,,,,
2019-03-01,Brent,52.0,7.0,31.0,62.0,69.0,73.0,81.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89199.0,76402.0,1140.0,0.0,2730.0,0.0,9720.0,309884.0,540.0,11760.0,0.0,0.1428571428571428,0.0357142857142857,0.2857142857142857,0.1071428571428571,0.0357142857142857,0.3928571428571428,0.6428571428571429,0.3214285714285714,0.8928571428571429,0.1071428571428571,0.7142857142857143,0.1428571428571428,0.1071428571428571,0.0357142857142857,0.0,0.5,0.5,0.0,0.0,0.1071428571428571,0.0,0.1785714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.2142857142857142,0.2142857142857142,0.0,0.0,0.0,0.9285714285714286,0.0357142857142857,0.0,0.0,0.25,0.2142857142857142,0.0357142857142857,0.0357142857142857,0.0,0.1428571428571428,0.3214285714285714,0.1785714285714285,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.3214285714285714,0.0,0.1071428571428571,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.25,0.0,0.0,0.1071428571428571,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.2142857142857142,0.0357142857142857,0.0,0.0,0.0,0.5714285714285714,0.0357142857142857,,,,,,,,,,
2019-03-01,Bromley,66.0,17.0,39.0,67.0,72.0,83.0,88.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,411763.0,2820.0,0.0,0.0,0.0,9660.0,361110.0,0.0,7620.0,0.0,0.2068965517241379,0.0,0.3793103448275862,0.0689655172413793,0.0344827586206896,0.3103448275862069,0.1379310344827586,0.8620689655172413,0.8620689655172413,0.1379310344827586,0.4827586206896552,0.0344827586206896,0.0344827586206896,0.4482758620689655,0.0,0.4482758620689655,0.5517241379310345,0.0,0.0,0.0689655172413793,0.0,0.1379310344827586,0.0,0.1034482758620689,0.0,0.2758620689655172,0.0,0.1724137931034483,0.2413793103448276,0.0,0.0,0.0,0.9655172413793104,0.0344827586206896,0.0,0.0,0.0689655172413793,0.0344827586206896,0.0,0.0,0.0,0.8620689655172413,0.0344827586206896,0.0344827586206896,0.0,0.0,0.0689655172413793,0.0,0.0344827586206896,0.0344827586206896,0.1034482758620689,0.0,0.2758620689655172,0.0689655172413793,0.0,0.0,0.1379310344827586,0.0,0.0689655172413793,0.1724137931034483,0.0,0.0,0.0344827586206896,0.0,0.0344827586206896,0.0,0.0344827586206896,0.0,0.0,0.2758620689655172,0.0,0.0,0.0344827586206896,0.0,0.3448275862068966,0.2413793103448276,,,,,,,,,,
2019-03-01,Camden,59.0,13.0,4.0,73.0,79.0,71.0,84.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,255589.0,5940.0,0.0,1080.0,0.0,2160.0,407191.0,0.0,13860.0,0.0,0.0,0.0,0.0967741935483871,0.3870967741935484,0.064516129032258,0.4516129032258064,0.4193548387096774,0.5806451612903226,0.9032258064516128,0.0967741935483871,0.3225806451612903,0.0,0.3225806451612903,0.1290322580645161,0.1612903225806451,0.5806451612903226,0.4193548387096774,0.0,0.0,0.3225806451612903,0.0,0.2903225806451613,0.0,0.0967741935483871,0.0,0.032258064516129,0.0,0.032258064516129,0.2258064516129032,0.0,0.0,0.0,0.8709677419354839,0.064516129032258,0.0,0.0,0.4193548387096774,0.032258064516129,0.032258064516129,0.032258064516129,0.0,0.2580645161290322,0.2258064516129032,0.1290322580645161,0.0,0.0,0.032258064516129,0.0,0.032258064516129,0.032258064516129,0.1290322580645161,0.0,0.1290322580645161,0.032258064516129,0.0,0.0,0.3225806451612903,0.0,0.0,0.1612903225806451,0.0,0.0,0.032258064516129,0.0,0.032258064516129,0.0,0.0,0.0,0.0,0.1935483870967742,0.1935483870967742,0.0,0.0,0.0,0.2903225806451613,0.2580645161290322,,,,,,,,,,
2019-03-01,City of Westminster,71.0,7.0,43.0,8.0,8.0,87.0,89.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
